Order Date,Ship Mode,Segment,City,State,Region,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9/11/2015,Second Class,Corporate,New York City,New York,East,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.5632
1/7/2016,Standard Class,Consumer,Amarillo,Texas,Central,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,0.6,-10.9611
6/25/2015,First Class,Consumer,Houston,Texas,Central,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.6,-20.7306
6/30/2017,Second Class,Consumer,Los Angeles,California,West,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.15,5.1294
8/21/2017,Second Class,Corporate,Seattle,Washington,West,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6,0.2,38.8704
3/11/2017,Standard Class,Home Office,Cambridge,Massachusetts,East,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0.0,11.7568
9/26/2014,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,1,0.2,4.7664
8/28/2015,Standard Class,Consumer,Los Angeles,California,West,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.9568
8/28/2015,Standard Class,Consumer,Los Angeles,California,West,Furnishings,Eldon Wave Desk Accessories,4.16,2,0.0,1.7472
10/20/2015,Standard Class,Corporate,San Francisco,California,West,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,0.0,6.0876
1/1/2017,Standard Class,Consumer,Huntsville,Texas,Central,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,0.6,-187.3815
1/1/2017,Standard Class,Consumer,Huntsville,Texas,Central,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,4,0.3,-26.6352
6/23/2015,Standard Class,Corporate,East Point,Georgia,South,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.3228
10/20/2016,Standard Class,Home Office,Arlington,Virginia,South,Furnishings,Aluminum Document Frame,61.1,5,0.0,18.33
7/27/2017,Second Class,Consumer,Seattle,Washington,West,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.5072
2/17/2017,First Class,Home Office,Houston,Texas,Central,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.32,-17.0274
12/8/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Chairs,Global Deluxe Steno Chair,215.544,4,0.3,-58.5048
11/18/2017,Standard Class,Consumer,Chicago,Illinois,Central,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,0.3,-25.4772
12/1/2016,Second Class,Consumer,San Angelo,Texas,Central,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.3,-17.745
12/1/2016,Second Class,Consumer,San Angelo,Texas,Central,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178
8/29/2017,Standard Class,Corporate,Los Angeles,California,West,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.4456
7/22/2017,Standard Class,Consumer,Chicago,Illinois,Central,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.3,-75.192
11/11/2016,Standard Class,Consumer,San Francisco,California,West,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096
11/11/2016,Standard Class,Consumer,San Francisco,California,West,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0
9/7/2017,Standard Class,Consumer,Modesto,California,West,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
8/26/2017,Standard Class,Consumer,Chicago,Illinois,Central,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,5,0.6,-43.848
10/8/2015,Standard Class,Corporate,Dallas,Texas,Central,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,0.6,-70.9605
8/12/2016,Standard Class,Corporate,Lakeland,Florida,South,Tables,BPI Conference Tables,562.2925,7,0.45,-255.5875
11/9/2014,Standard Class,Home Office,New York City,New York,East,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9,0.0,21.4776
2/5/2016,Standard Class,Consumer,San Diego,California,West,Tables,Chromcraft Round Conference Tables,557.728,4,0.2,6.9716
1/26/2014,First Class,Corporate,Rapid City,South Dakota,Central,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488
10/4/2016,Standard Class,Consumer,Baltimore,Maryland,East,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372
2/16/2016,Standard Class,Consumer,Belleville,New Jersey,East,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,0.0,36.4736
11/2/2015,Standard Class,Consumer,San Diego,California,West,Furnishings,Contemporary Wood/Metal Frame,96.96,6,0.0,33.936
11/2/2015,Standard Class,Consumer,San Diego,California,West,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.15,-30.147
7/31/2016,Standard Class,Corporate,San Francisco,California,West,Tables,Laminate Occasional Tables,863.128,7,0.2,-32.3673
11/6/2017,Standard Class,Home Office,Seattle,Washington,West,Tables,Hon 5100 Series Wood Tables,2036.86,7,0.0,366.6348
11/6/2017,Standard Class,Home Office,Seattle,Washington,West,Chairs,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,449.568,2,0.2,-73.0548
8/2/2015,Standard Class,Consumer,Springfield,Oregon,West,Tables,Balt Split Level Computer Training Table,277.5,4,0.5,-188.7
11/21/2015,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Tables,"Bevis Oval Conference Table, Walnut",1252.704,8,0.4,-480.2032
5/18/2017,Standard Class,Corporate,Chicago,Illinois,Central,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736
5/18/2017,Standard Class,Corporate,Chicago,Illinois,Central,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,0.6,-0.9933
9/13/2015,Second Class,Consumer,Chicago,Illinois,Central,Chairs,"Global Value Steno Chair, Gray",170.072,4,0.3,-12.148
11/17/2017,Standard Class,Consumer,New York City,New York,East,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,76.9816
11/30/2015,First Class,Consumer,Durham,North Carolina,South,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.2,25.1808
11/8/2015,Same Day,Corporate,New York City,New York,East,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0.0,4.728
11/8/2015,Same Day,Corporate,New York City,New York,East,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,115.5528
4/26/2015,Standard Class,Consumer,Daytona Beach,Florida,South,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,0.45,-76.6062
11/7/2016,Standard Class,Consumer,Dallas,Texas,Central,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5,0.6,-17.784
10/3/2014,Standard Class,Consumer,Dallas,Texas,Central,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3,0.6,-19.0656
4/4/2016,Second Class,Home Office,Troy,New York,East,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0.0,7.4376
6/30/2016,Second Class,Consumer,Sandy Springs,Georgia,South,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,0.0,291.3778
5/1/2017,Standard Class,Consumer,Jacksonville,Florida,South,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,-458.1468
5/1/2017,Standard Class,Consumer,Jacksonville,Florida,South,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0
10/20/2017,Same Day,Consumer,Jacksonville,Florida,South,Furnishings,DAX Wood Document Frame.,43.936,4,0.2,6.0412
8/12/2014,Standard Class,Consumer,San Francisco,California,West,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.6128
3/5/2015,Second Class,Consumer,Chicago,Illinois,Central,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.6,-1.8848
1/30/2017,Standard Class,Consumer,Aurora,Illinois,Central,Tables,Balt Split Level Computer Training Table,69.375,1,0.5,-47.175
12/25/2016,Standard Class,Consumer,New York City,New York,East,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,313.2624
10/20/2016,Standard Class,Corporate,El Cajon,California,West,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,4.8392
5/9/2017,First Class,Corporate,Jacksonville,North Carolina,South,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.875
12/21/2015,Second Class,Home Office,Saint Charles,Illinois,Central,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3,0.6,-33.6414
7/5/2015,Standard Class,Corporate,Charlotte,North Carolina,South,Furnishings,Stackable Trays,4.928,2,0.2,0.7392
7/26/2017,Standard Class,Corporate,Los Angeles,California,West,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.2,45.294
11/3/2017,Standard Class,Consumer,Bakersfield,California,West,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,0.2,36.4776
3/1/2014,Standard Class,Consumer,Houston,Texas,Central,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,0.3,-43.0296
1/26/2017,Standard Class,Consumer,Columbus,Georgia,South,Furnishings,Artistic Insta-Plaque,62.72,4,0.0,24.4608
7/12/2014,Standard Class,Home Office,League City,Texas,Central,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.6388
3/9/2016,First Class,Consumer,Andover,Massachusetts,East,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,0.0,88.725
4/13/2017,Standard Class,Corporate,Hesperia,California,West,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,6,0.2,-38.2116
3/21/2014,Standard Class,Consumer,Knoxville,Tennessee,South,Furnishings,DAX Wood Document Frame,32.952,3,0.2,6.5904
3/21/2014,Standard Class,Consumer,Knoxville,Tennessee,South,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,0.2,-10.9188
4/30/2015,Standard Class,Corporate,Lawrence,Massachusetts,East,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,5,0.0,13.188
4/30/2015,Standard Class,Corporate,Lawrence,Massachusetts,East,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1,0.0,3.792
4/30/2015,Standard Class,Corporate,Lawrence,Massachusetts,East,Furnishings,"Eldon Imge Series Desk Accessories, Clear",24.3,5,0.0,10.449
5/3/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2,0.2,7.3008
5/3/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Tables,Bevis 36 x 72 Conference Tables,373.47,5,0.4,-112.041
8/26/2016,Standard Class,Consumer,Athens,Georgia,South,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388
1/2/2017,Second Class,Consumer,El Paso,Texas,Central,Tables,"Bevis Oval Conference Table, Walnut",913.43,5,0.3,-169.637
6/11/2016,Standard Class,Consumer,Los Angeles,California,West,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517
10/17/2016,Standard Class,Home Office,Fresno,California,West,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.294
11/24/2016,Standard Class,Home Office,Seattle,Washington,West,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266
2/8/2016,Standard Class,Corporate,Houston,Texas,Central,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.3,0.0
12/23/2017,Standard Class,Home Office,Danbury,Connecticut,East,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856
12/1/2016,Second Class,Consumer,Franklin,Massachusetts,East,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906
12/1/2016,Second Class,Consumer,Franklin,Massachusetts,East,Tables,Chromcraft Round Conference Tables,366.009,3,0.3,-47.0583
11/2/2017,Second Class,Home Office,Springfield,Ohio,East,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3,-35.5136
12/5/2015,Second Class,Consumer,New York City,New York,East,Chairs,"Global Armless Task Chair, Royal Blue",164.646,3,0.1,12.8058
7/8/2017,Standard Class,Corporate,Newark,Delaware,East,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,0.0,5.8744
7/8/2017,Standard Class,Corporate,Newark,Delaware,East,Furnishings,Tensor Track Tree Floor Lamp,39.98,2,0.0,9.1954
11/15/2016,Same Day,Corporate,Burlington,North Carolina,South,Tables,Hon Racetrack Conference Tables,630.024,4,0.4,-199.5076
3/10/2017,Standard Class,Consumer,Dallas,Texas,Central,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472
5/9/2017,First Class,Home Office,Seattle,Washington,West,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,0.0,63.107
10/12/2017,Standard Class,Consumer,Lakewood,New Jersey,East,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,0.0,17.4064
10/12/2017,Standard Class,Consumer,Lakewood,New Jersey,East,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0.0,129.294
12/19/2016,Second Class,Consumer,Reading,Pennsylvania,East,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,5,0.2,-30.392
11/8/2017,Standard Class,Corporate,Baltimore,Maryland,East,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,0.0,112.422
9/14/2014,Second Class,Corporate,Corpus Christi,Texas,Central,Furnishings,Stacking Trays by OIC,9.96,5,0.6,-6.723
10/23/2017,First Class,Corporate,Cranston,Rhode Island,East,Tables,KI Adjustable-Height Table,240.744,4,0.3,-13.7568
10/23/2017,First Class,Corporate,Cranston,Rhode Island,East,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,0.0,14.7
10/23/2017,First Class,Corporate,Cranston,Rhode Island,East,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.5632
10/23/2017,First Class,Corporate,Cranston,Rhode Island,East,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792
4/18/2016,Standard Class,Corporate,Houston,Texas,Central,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724
4/18/2016,Standard Class,Corporate,Houston,Texas,Central,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,0.6,-67.137
5/28/2017,Second Class,Corporate,Chicago,Illinois,Central,Chairs,"Global Task Chair, Black",106.869,3,0.3,-29.0073
11/11/2016,Standard Class,Corporate,Noblesville,Indiana,Central,Tables,Balt Solid Wood Round Tables,2678.94,6,0.0,241.1046
4/23/2017,Standard Class,Home Office,Clarksville,Tennessee,South,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,4,0.2,-14.5176
4/23/2017,Standard Class,Home Office,Clarksville,Tennessee,South,Furnishings,Tenex Chairmats For Use with Hard Floors,77.952,3,0.2,-11.6928
9/24/2017,Same Day,Consumer,Seattle,Washington,West,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,0.0,71.928
2/2/2016,Second Class,Consumer,Arlington,Virginia,South,Furnishings,Acrylic Self-Standing Desk Frames,18.69,7,0.0,7.1022
3/1/2015,Second Class,Corporate,Los Angeles,California,West,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
5/2/2016,Standard Class,Consumer,Amarillo,Texas,Central,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,0.3,-110.0232
2/2/2016,Standard Class,Corporate,Houston,Texas,Central,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2,0.6,-77.4732
6/4/2017,Second Class,Consumer,Frisco,Texas,Central,Furnishings,Nu-Dell Executive Frame,30.336,6,0.6,-17.4432
12/4/2017,Standard Class,Consumer,Paterson,New Jersey,East,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,1,0.0,1.5588
12/4/2017,Standard Class,Consumer,Paterson,New Jersey,East,Chairs,"Global Value Steno Chair, Gray",182.22,3,0.0,45.555
12/4/2017,Standard Class,Consumer,Paterson,New Jersey,East,Chairs,Global Low Back Tilter Chair,302.94,3,0.0,18.1764
1/11/2016,Standard Class,Home Office,Columbus,Ohio,East,Furnishings,Ultra Door Push Plate,54.992,14,0.2,8.9362
3/16/2017,Same Day,Consumer,Columbus,Ohio,East,Furnishings,Nu-Dell Oak Frame,51.264,6,0.2,7.6896
11/10/2017,Standard Class,Home Office,Los Angeles,California,West,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2,0.2,-36.2136
11/30/2016,Standard Class,Consumer,Detroit,Michigan,Central,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973
12/22/2015,First Class,Corporate,Philadelphia,Pennsylvania,East,Chairs,Harbour Creations Steel Folding Chair,422.625,7,0.3,0.0
3/27/2016,Standard Class,Corporate,Columbus,Georgia,South,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,0.0,8.7032
3/27/2016,Standard Class,Corporate,Columbus,Georgia,South,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776
9/11/2015,First Class,Corporate,Aurora,Colorado,West,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4,0.2,4.004
12/9/2016,First Class,Consumer,Springfield,Virginia,South,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,0.0,158.529
12/23/2016,Second Class,Corporate,Houston,Texas,Central,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,0.6,-0.7566
4/2/2016,Second Class,Corporate,Milwaukee,Wisconsin,Central,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0.0,378.274
4/30/2017,Standard Class,Home Office,Sanford,Florida,South,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704,6,0.2,-8.2764
7/3/2017,First Class,Consumer,Concord,New Hampshire,East,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,1,0.0,26.598
12/22/2017,Standard Class,Consumer,Rochester,Minnesota,Central,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,0.0,97.2032
5/20/2014,Second Class,Corporate,San Marcos,Texas,Central,Furnishings,Contemporary Borderless Frame,10.332,3,0.6,-5.9409
4/23/2017,First Class,Consumer,Greeley,Colorado,West,Furnishings,"Eldon Imge Series Desk Accessories, Clear",11.664,3,0.2,3.3534
6/4/2014,Standard Class,Consumer,New York City,New York,East,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,0.0,21.0752
6/4/2014,Standard Class,Consumer,New York City,New York,East,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196
6/4/2014,Standard Class,Consumer,New York City,New York,East,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0.0,6.7008
3/3/2017,Standard Class,Corporate,Los Angeles,California,West,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877
11/6/2017,Second Class,Consumer,Dallas,Texas,Central,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,0.6,-19.864
9/7/2015,Standard Class,Corporate,New York City,New York,East,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294
7/28/2016,First Class,Consumer,Bethlehem,Pennsylvania,East,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.078
8/25/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Bookcases,Bush Somerset Collection Bookcase,130.98,2,0.5,-89.0664
4/27/2017,Standard Class,Consumer,Seattle,Washington,West,Furnishings,Luxo Economy Swing Arm Lamp,139.58,7,0.0,39.0824
11/8/2015,Standard Class,Corporate,Jacksonville,North Carolina,South,Furnishings,Eldon Wave Desk Accessories,4.712,1,0.2,1.4136
11/25/2016,Standard Class,Consumer,Los Angeles,California,West,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3,0.2,19.4352
12/5/2015,First Class,Corporate,Nashville,Tennessee,South,Chairs,"Global Push Button Manager's Chair, Indigo",97.424,2,0.2,10.9602
9/13/2014,Same Day,Consumer,Seattle,Washington,West,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3,0.0,5.5341
11/25/2017,Standard Class,Consumer,Fort Lauderdale,Florida,South,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,5,0.2,-81.441
5/12/2015,Standard Class,Consumer,Houston,Texas,Central,Furnishings,DAX Wood Document Frame.,21.968,4,0.6,-15.9268
3/30/2017,Second Class,Consumer,Lakewood,California,West,Furnishings,Flat Face Poster Frame,94.2,5,0.0,39.564
12/27/2014,Second Class,Consumer,Cleveland,Ohio,East,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182.352,3,0.2,-18.2352
2/16/2017,Standard Class,Consumer,Decatur,Illinois,Central,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
2/16/2017,Standard Class,Consumer,Decatur,Illinois,Central,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692,1,0.6,-3.6537
10/24/2017,First Class,Consumer,Mansfield,Texas,Central,Tables,Hon 2111 Invitation Series Straight Table,517.405,5,0.3,-81.3065
9/15/2017,Second Class,Home Office,San Francisco,California,West,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839
6/15/2017,Standard Class,Corporate,Nashville,Tennessee,South,Furnishings,Staple-based wall hangings,31.168,4,0.2,9.3504
6/15/2017,Standard Class,Corporate,Nashville,Tennessee,South,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,2,0.4,-28.224
9/8/2014,Standard Class,Home Office,New York City,New York,East,Chairs,Global Super Steno Chair,172.764,2,0.1,13.4372
11/16/2014,First Class,Corporate,Los Angeles,California,West,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745,3,0.15,25.1979
3/3/2014,Standard Class,Consumer,San Diego,California,West,Tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-23.4882
12/3/2015,Standard Class,Consumer,San Francisco,California,West,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.6058
6/12/2016,Second Class,Home Office,Houston,Texas,Central,Furnishings,Dax Clear Box Frame,6.984,2,0.6,-4.5396
6/12/2016,Second Class,Home Office,Houston,Texas,Central,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,2,0.3,-119.2312
12/27/2015,Standard Class,Corporate,Murfreesboro,Tennessee,South,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.352,3,0.2,16.0056
12/27/2015,Standard Class,Corporate,Murfreesboro,Tennessee,South,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,2,0.2,8.194
6/27/2017,Second Class,Corporate,Seattle,Washington,West,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0.0,40.416
10/2/2015,First Class,Consumer,Hillsboro,Oregon,West,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,0.2,3.0338
2/2/2017,Standard Class,Corporate,San Diego,California,West,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,0.0,12.6348
7/22/2016,Standard Class,Corporate,Columbia,Maryland,East,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.3228
9/12/2016,Same Day,Home Office,Louisville,Colorado,West,Chairs,"Global Stack Chair without Arms, Black",83.136,4,0.2,5.196
7/2/2016,First Class,Corporate,Huntsville,Texas,Central,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0.0
12/13/2017,Standard Class,Corporate,New York City,New York,East,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,3,0.2,7.1994
3/1/2015,First Class,Corporate,Houston,Texas,Central,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,6,0.32,-36.1176
9/15/2016,Standard Class,Corporate,Twin Falls,Idaho,West,Tables,Bretford Rectangular Conference Table Tops,1128.39,3,0.0,259.5297
6/15/2017,Standard Class,Consumer,Monroe,North Carolina,South,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764
6/15/2017,Standard Class,Consumer,Monroe,North Carolina,South,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,-3.8864
11/10/2016,First Class,Consumer,Oklahoma City,Oklahoma,Central,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,2,0.0,54.7136
9/12/2016,Standard Class,Corporate,Utica,New York,East,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0.0,14.5728
7/26/2015,Standard Class,Corporate,Glendale,Arizona,West,Chairs,Office Star - Contemporary Task Swivel Chair,266.352,3,0.2,13.3176
11/15/2015,Standard Class,Home Office,Harrisonburg,Virginia,South,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2,0.0,14.3856
7/2/2015,First Class,Corporate,Raleigh,North Carolina,South,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954
9/11/2015,Standard Class,Home Office,Paterson,New Jersey,East,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248
9/20/2014,First Class,Consumer,Chicago,Illinois,Central,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49
12/1/2017,Standard Class,Corporate,Seattle,Washington,West,Furnishings,Eldon Wave Desk Accessories,70.68,12,0.0,31.0992
12/1/2017,Standard Class,Home Office,Stockton,California,West,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9,0.0,107.0388
9/16/2016,First Class,Home Office,Columbus,Georgia,South,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,0.0,30.445
12/1/2015,Standard Class,Home Office,San Diego,California,West,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672
8/5/2014,Standard Class,Consumer,Texas City,Texas,Central,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,0.3,41.934
8/15/2016,Standard Class,Consumer,Los Angeles,California,West,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,0.0,43.6842
5/31/2016,Standard Class,Consumer,Decatur,Illinois,Central,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,3,0.6,-12.8256
5/31/2016,Standard Class,Consumer,Decatur,Illinois,Central,Chairs,Global Highback Leather Tilter in Burgundy,191.079,3,0.3,-38.2158
